V1,V2,V3,V4,V5,AName
6,8,0,14,298,塘興村
3,0,0,16,298,何安里
4,0,0,16,298,六分里
6,7,0,17,298,鎮西里
6,9,0,18,298,港東村
5,0,0,23,298,惠豐里
6,2,0,8,299,新明里
1,0,0,9,299,新營里
2,0,0,10,299,福興里
6,5,0,12,299,三省村
6,8,0,14,299,義隆村
3,0,0,16,299,何仁里
4,0,0,16,299,六德里
6,7,0,17,299,鎮東里
6,9,0,19,299,溪洲村
5,0,0,23,299,錦屏里
6,2,0,8,300,光明里
1,0,0,9,300,建國里
2,0,0,10,300,昌平里
6,5,0,12,300,南新村
6,8,0,14,300,龍山村
3,0,0,16,300,何德里
4,0,0,16,300,田寮里
6,7,0,17,300,三平里
6,9,0,19,300,溪南村
5,0,0,23,300,玉屏里
6,2,0,8,301,永光里
1,0,0,9,301,光復里
2,0,0,10,301,和平里
6,5,0,13,301,光平里
6,8,0,14,301,文峯村
3,0,0,16,301,何福里
4,0,0,16,301,東隆里
6,7,0,17,301,明德里
6,9,0,19,301,仁里村
5,0,0,23,301,金田里
6,2,0,8,302,三民里
1,0,0,9,302,黎明里
2,0,0,10,302,幸福里
6,5,0,13,302,平和里
6,8,0,14,302,金獅村
3,0,0,16,302,何源里
4,0,0,16,302,東昌里
6,7,0,17,302,鎮北里
6,9,0,19,302,溪北村
5,0,0,23,302,稔田里
6,2,0,8,303,五權里
1,0,0,9,303,梅花里
2,0,0,10,303,昌隆里
6,5,0,13,303,太平里
6,8,0,14,303,復金村
3,0,0,16,303,大河里
4,0,0,16,303,牛庄里
6,7,0,17,303,公誠里
6,9,0,19,303,七塊村
5,0,0,23,303,瑞屏里
6,2,0,8,304,五福里
1,0,0,9,304,幸福里
2,0,0,10,304,信義里
6,5,0,13,304,光華里
6,8,0,14,304,緞繻村
3,0,0,16,304,大石里
4,0,0,16,304,嘉北里
6,7,0,17,304,忠孝里
6,9,0,19,304,萬華村
5,0,0,23,304,翠屏里
6,2,0,8,305,芝芭里
1,0,0,9,305,幸市里
2,0,0,10,305,昌信里
6,5,0,13,305,湖東里
6,8,0,14,305,仁壽村
3,0,0,16,305,大福里
4,0,0,16,305,嘉南里
6,7,0,17,305,仁愛里
6,9,0,19,305,米崙村
5,0,0,23,305,宏南里
6,2,0,8,306,洽溪里
1,0,0,9,306,東門里
2,0,0,10,306,昌明里
6,5,0,13,306,中山里
6,8,0,14,306,中和村
3,0,0,16,306,大鵬里
4,0,0,16,306,小新里
6,7,0,17,306,八德里
6,9,0,19,306,壽元村
5,0,0,23,306,宏毅里
6,2,0,8,307,內厝里
1,0,0,9,307,文北里
2,0,0,10,307,仁義里
6,5,0,13,307,西溪里
6,8,0,14,307,光華村
3,0,0,16,307,港尾里
4,0,0,17,307,石湖里
6,7,0,17,307,公正里
6,9,0,19,307,同安村
5,0,0,23,307,宏榮里
6,2,0,8,308,月眉里
1,0,0,9,308,文祥里
2,0,0,10,308,仁愛里
6,5,0,13,308,中竹里
6,8,0,15,308,中埔村
3,0,0,16,308,廣福里
4,0,0,17,308,石林里
6,7,0,17,308,重光里
6,9,0,19,308,南安村
5,0,0,23,308,廣昌里
6,2,0,8,309,山東里
1,0,0,9,309,三愛里
2,0,0,10,309,自信里
6,5,0,13,309,東寮里
6,8,0,15,309,塩舘村
3,0,0,16,309,林厝里
4,0,0,17,309,石城里
6,7,0,17,309,林頭里
6,9,0,20,309,新埤村
5,0,0,23,309,久昌里
6,2,0,8,310,過嶺里
1,0,0,9,310,水源里
2,0,0,10,310,自立里
6,5,0,13,310,西寮里
6,8,0,15,310,龍門村
3,0,0,16,310,永安里
4,0,0,17,310,內江里
6,7,0,17,310,成功里
6,9,0,20,310,建功村
5,0,0,23,310,大昌里
6,2,0,8,311,龍安里
1,0,0,9,311,富水里
2,0,0,10,311,自強里
6,5,0,13,311,大突里
6,8,0,15,311,裕民村
3,0,0,16,311,福安里
4,0,0,17,311,大內里
6,7,0,17,311,鎮南里
6,9,0,20,311,打鐵村
5,0,0,23,311,福昌里
6,2,0,8,312,仁愛里
1,0,0,9,312,文盛里
2,0,0,10,312,思源里
6,5,0,13,312,北勢里
6,8,0,15,312,金蘭村
3,0,0,16,312,福雅里
4,0,0,17,312,內郭里
6,7,0,17,312,社口里
6,9,0,20,312,南豐村
5,0,0,23,312,盛昌里
6,2,0,8,313,仁德里
1,0,0,9,313,林興里
2,0,0,10,313,思賢里
6,5,0,13,313,汴頭里
6,8,0,15,313,富收村
3,0,0,16,313,福林里
4,0,0,17,313,頭社里
6,7,0,17,313,龍潭里
6,9,0,20,313,萬隆村
5,0,0,23,313,泰昌里
6,2,0,8,314,仁和里
1,0,0,9,314,河堤里
2,0,0,10,314,中華里
6,5,0,13,314,大竹里
6,8,0,15,314,和睦村
3,0,0,16,314,福瑞里
4,0,0,17,314,環湖里
6,7,0,17,314,嘉東里
6,9,0,20,314,餉潭村
5,0,0,23,314,興昌里
6,2,0,8,315,仁祥里
1,0,0,9,315,頂東里
2,0,0,10,315,中美里
6,5,0,13,315,湖西里
6,8,0,15,315,和美村
3,0,0,16,315,福聯里
4,0,0,17,315,二溪里
6,7,0,17,315,崙峯里
6,9,0,20,315,箕湖村
5,0,0,23,315,建昌里
6,2,0,8,316,華勛里
1,0,0,9,316,網溪里
2,0,0,10,316,恆安里
6,5,0,13,316,田中里
6,8,0,15,316,和興村
3,0,0,16,316,福和里
4,0,0,17,316,曲溪里
6,7,0,17,316,溝埧里
6,9,0,21,316,來義村
5,0,0,23,316,宏昌里
6,2,0,8,317,中堅里
1,0,0,9,317,板溪里
2,0,0,10,317,立人里
6,5,0,13,317,河東里
6,8,0,15,317,隆興村
3,0,0,16,317,福中里
6,7,0,17,317,江厝里
4,0,0,18,317,玉井里
6,9,0,21,317,義林村
5,0,0,23,317,和昌里
6,2,0,8,318,興仁里
1,0,0,9,318,螢圃里
2,0,0,10,318,立德里
6,5,0,13,318,頂庄里
6,8,0,15,318,義仁村
3,0,0,16,318,福恩里
6,7,0,17,318,三光里
4,0,0,18,318,玉田里
6,9,0,21,318,丹林村
5,0,0,23,318,慶昌里
6,2,0,8,319,中正里
1,0,0,9,319,螢雪里
2,0,0,10,319,中和里
6,5,0,13,319,忠覺里
6,8,0,15,319,社口村
3,0,0,16,319,協和里
6,7,0,17,319,久安里
4,0,0,18,319,中正里
6,9,0,21,319,古樓村
5,0,0,23,319,隆昌里
6,2,0,8,320,中山里
1,0,0,10,320,德安里
2,0,0,10,320,中泰里
6,5,0,13,320,湳底里
6,8,0,15,320,灣潭村
3,0,0,17,320,南屯里
6,7,0,17,320,虎溪里
4,0,0,18,320,竹圍里
6,9,0,21,320,文樂村
5,0,0,23,320,秀昌里
6,2,0,8,321,篤行里
1,0,0,10,321,仁慈里
2,0,0,10,321,中宏里
6,5,0,13,321,大庭里
6,8,0,15,321,石硦村
3,0,0,17,321,豐樂里
6,7,0,17,321,保庄里
4,0,0,18,321,沙田里
6,9,0,21,321,望嘉村
5,0,0,23,321,裕昌里
6,2,0,8,322,自強里
1,0,0,10,322,和安里
2,0,0,10,322,中全里
6,5,0,13,322,媽厝里
6,8,0,15,322,頂埔村
3,0,0,17,322,楓樹里
6,7,0,17,322,長平里
4,0,0,18,322,三埔里
6,9,0,21,322,南和村
5,0,0,23,322,國昌里
6,2,0,9,323,平鎮里
1,0,0,10,323,民炤里
2,0,0,10,323,立志里
6,5,0,13,323,番婆里
6,8,0,15,323,同仁村
3,0,0,17,323,中和里
6,7,0,17,323,榴中里
4,0,0,18,323,三和里
6,9,0,22,323,新勝里
5,0,0,23,323,加昌里
6,2,0,9,324,鎮興里
1,0,0,10,324,仁愛里
2,0,0,10,324,立廷里
6,5,0,13,324,西勢里
6,8,0,15,324,深坑村
3,0,0,17,324,鎮平里
6,7,0,17,324,榴北里
4,0,0,18,324,望明里
6,9,0,22,324,頂新里
5,0,0,23,324,仁昌里
6,2,0,9,325,南勢里
1,0,0,10,325,義村里
2,0,0,10,325,立基里
6,5,0,13,325,東溪里
6,8,0,15,325,三層村
3,0,0,17,325,春社里
6,7,0,17,325,榴南里
4,0,0,18,325,層林里
6,9,0,22,325,頂中里
5,0,0,23,325,藍田里
6,2,0,9,326,金星里
1,0,0,10,326,民輝里
2,0,0,10,326,中誠里
6,5,0,14,326,東門村
6,8,0,15,326,瑞豐村
3,0,0,17,326,春安里
6,7,0,17,326,梅林里
4,0,0,18,326,豐里里
6,9,0,22,326,東和里
5,0,0,23,326,中興里
6,2,0,9,327,平安里
1,0,0,10,327,昌隆里
2,0,0,10,327,中港里
6,5,0,14,327,埔心村
6,8,0,15,327,沄水村
3,0,0,17,327,文山里
6,7,0,17,327,湖山里
4,0,0,19,327,楠西里
6,9,0,22,327,興台里
5,0,0,23,327,中和里
6,2,0,9,328,平南里
1,0,0,10,328,誠安里
2,0,0,10,328,中信里
6,5,0,14,328,義民村
6,8,0,15,328,東興村
3,0,0,17,328,寶山里
6,7,0,17,328,長安里
4,0,0,19,328,灣丘里
6,9,0,22,328,興東里
5,0,0,24,328,進學里
6,2,0,9,329,山峰里
1,0,0,10,329,光武里
2,0,0,10,329,中平里
6,5,0,14,329,油車村
6,8,0,15,329,中崙村
3,0,0,17,329,新生里
6,7,0,17,329,溪洲里
4,0,0,19,329,密枝里
6,9,0,22,329,興農里
5,0,0,24,329,尾西里
6,2,0,9,330,福林里
1,0,0,10,330,龍坡里
2,0,0,10,330,中原里
6,5,0,14,330,瓦北村
6,8,0,16,330,江西村
3,0,0,17,330,永定里
6,7,0,17,330,十三里
4,0,0,19,330,照興里
6,9,0,22,330,中興里
5,0,0,24,330,頂北里
6,2,0,9,331,湧光里
1,0,0,10,331,龍泉里
2,0,0,10,331,中隆里
6,5,0,14,331,瓦中村
6,8,0,16,331,內甕村
3,0,0,17,331,三厝里
6,7,0,18,331,北和村
4,0,0,19,331,鹿田里
6,9,0,22,331,朝安里
5,0,0,24,331,中北里
6,2,0,9,332,莊敬里
1,0,0,10,332,古風里
2,0,0,10,332,立功里
6,5,0,14,332,瓦南村
6,8,0,16,332,新福村
3,0,0,17,332,三義里
6,7,0,18,332,吉田村
4,0,0,19,332,龜丹里
6,9,0,22,332,八德里
5,0,0,24,332,中南里
6,2,0,9,333,湧豐里
1,0,0,10,333,古莊里
2,0,0,10,333,立泰里
6,5,0,14,333,經口村
6,8,0,16,333,下坑村
3,0,0,17,333,三和里
6,7,0,18,333,豐岡村
4,0,0,19,333,東勢里
6,9,0,22,333,東隆里
5,0,0,24,333,廟東里
6,2,0,9,334,湧安里
1,0,0,10,334,龍安里
2,0,0,10,334,立言里
6,5,0,14,334,太平村
6,8,0,16,334,番路村
3,0,0,17,334,黎明里
6,7,0,18,334,聯美村
4,0,0,20,334,西港里
6,9,0,22,334,豐漁里
5,0,0,24,334,廟北里
6,2,0,9,335,宋屋里
1,0,0,10,335,錦安里
2,0,0,10,335,豐年里
6,5,0,14,335,大華村
6,8,0,16,335,民和村
3,0,0,17,335,溝墘里
6,7,0,18,335,南和村
4,0,0,20,335,慶安里
6,9,0,22,335,盛漁里
5,0,0,24,335,尾南里
6,2,0,9,336,平興里
1,0,0,10,336,福住里
2,0,0,10,336,國泰里
6,5,0,14,336,仁里村
6,8,0,16,336,觸口村
3,0,0,17,336,大業里
6,7,0,18,336,大德村
4,0,0,20,336,南海里
6,9,0,22,336,興漁里
5,0,0,24,336,尾北里
6,2,0,9,337,廣興里
1,0,0,10,337,永康里
2,0,0,10,337,泰豐里
6,5,0,14,337,舊舘村
6,8,0,16,337,大湖村
3,0,0,17,337,惠中里
6,7,0,18,337,松竹村
4,0,0,20,337,港東里
6,9,0,22,337,鎮海里
5,0,0,24,337,屏山里
6,2,0,9,338,廣達里
1,0,0,10,338,光明里
2,0,0,10,338,瓊林里
6,5,0,14,338,南舘村
6,8,0,16,338,公田村
3,0,0,17,338,田心里
6,7,0,18,338,豐田村
4,0,0,20,338,檨林里
6,9,0,22,338,嘉蓮里
5,0,0,24,338,祥和里
6,2,0,9,339,廣仁里
1,0,0,10,339,錦泰里
2,0,0,10,339,福營里
6,5,0,14,339,新舘村
6,8,0,16,339,公興村
3,0,0,17,339,向心里
6,7,0,18,339,尚義村
4,0,0,20,339,後營里
6,9,0,22,339,南平里
5,0,0,24,339,永清里
6,2,0,9,340,復旦里
1,0,0,10,340,錦華里
2,0,0,10,340,營盤里
6,5,0,14,340,芎蕉村
6,8,0,16,340,草山村
3,0,0,17,340,文心里
6,7,0,18,340,嘉興村
4,0,0,20,340,營西里
6,9,0,22,340,船頭里
5,0,0,24,340,復興里
6,2,0,9,341,復興里
1,0,0,10,341,龍圖里
2,0,0,10,341,丹鳳里
6,5,0,14,341,羅厝村
3,0,0,17,341,同心里
6,8,0,17,341,中山村
6,7,0,18,341,三結村
4,0,0,20,341,金砂里
6,9,0,22,341,下廍里
5,0,0,24,341,莒光里
6,2,0,9,342,義民里
1,0,0,10,342,新龍里
2,0,0,10,342,合鳳里
6,5,0,14,342,梧鳳村
3,0,0,17,342,大同里
6,8,0,17,342,中正村
6,7,0,18,342,怡然村
4,0,0,20,342,劉厝里
6,9,0,22,342,大潭里
5,0,0,24,342,光輝里
6,2,0,9,343,義興里
1,0,0,10,343,龍陣里
2,0,0,10,343,祥鳳里
6,5,0,14,343,二重村
3,0,0,17,343,大興里
6,8,0,17,343,香林村
6,7,0,18,343,北鎮村
4,0,0,20,343,竹林里
6,9,0,22,343,興和里
5,0,0,24,343,合群里
6,2,0,9,344,雙連里
1,0,0,10,344,龍雲里
2,0,0,10,344,雙鳳里
6,5,0,14,344,埤霞村
3,0,0,17,344,大誠里
6,8,0,17,344,十字村
6,7,0,18,344,興安村
4,0,0,20,344,永樂里
6,9,0,22,344,共和里
5,0,0,24,344,明建里
6,2,0,9,345,高雙里
1,0,0,10,345,龍生里
2,0,0,10,345,龍福里
6,5,0,14,345,埤脚村
6,8,0,17,345,豐山村
3,0,0,18,345,北屯里
6,7,0,18,345,西鎮村
4,0,0,20,345,新復里
6,9,0,22,345,大鵬里
5,0,0,24,345,頂西里
6,2,0,9,346,北勢里
1,0,0,10,346,住安里
2,0,0,10,346,龍鳳里
6,5,0,15,346,山腳村
6,8,0,17,346,來吉村
3,0,0,18,346,北京里
6,7,0,19,346,東仁里
4,0,0,21,346,蘇林里
6,9,0,23,346,林邊村
5,0,0,24,346,聖后里
6,2,0,9,347,北華里
1,0,0,10,347,義安里
2,0,0,10,347,裕民里
6,5,0,15,347,潭墘村
6,8,0,17,347,樂野村
3,0,0,18,347,北興里
6,7,0,19,347,西岐里
4,0,0,21,347,蘇厝里
6,9,0,23,347,光林村
5,0,0,24,347,聖西里
6,2,0,9,348,新勢里
1,0,0,10,348,通化里
2,0,0,10,348,龍安里
6,5,0,15,348,大城村
6,8,0,17,348,達邦村
3,0,0,18,348,三光里
6,7,0,19,348,南昌里
4,0,0,21,348,安定里
6,9,0,23,348,中林村
5,0,0,24,348,聖南里
6,2,0,9,349,北安里
1,0,0,10,349,通安里
2,0,0,10,349,富國里
6,5,0,15,349,東城村
6,8,0,17,349,里佳村
3,0,0,18,349,三和里
6,7,0,19,349,北銘里
4,0,0,21,349,安加里
6,9,0,23,349,永樂村
5,0,0,24,349,城南里
6,2,0,9,350,新榮里
1,0,0,10,350,臨江里
2,0,0,10,350,富民里
6,5,0,15,350,西城村
6,8,0,17,350,山美村
3,0,0,18,350,東光里
6,7,0,19,350,中天里
4,0,0,21,350,保西里
6,9,0,23,350,仁和村
5,0,0,24,350,路東里
6,2,0,9,351,新富里
1,0,0,10,351,法治里
2,0,0,10,351,後德里
6,5,0,15,351,上山村
6,8,0,17,351,新美村
3,0,0,18,351,水景里
6,7,0,19,351,林子里
4,0,0,21,351,港尾里
6,9,0,23,351,田厝村
5,0,0,24,351,廍北里
6,2,0,9,352,新英里
1,0,0,10,352,全安里
2,0,0,10,352,萬安里
6,5,0,15,352,永和村
6,8,0,17,352,茶山村
3,0,0,18,352,軍功里
6,7,0,19,352,石龜里
4,0,0,21,352,中榮里
6,9,0,23,352,崎峯村
5,0,0,24,352,廍南里
6,2,0,9,353,新貴里
1,0,0,10,353,群賢里
2,0,0,10,353,建福里
6,5,0,15,353,公館村
3,0,0,18,353,和平里
6,8,0,18,353,大埔村
6,7,0,19,353,石溪里
4,0,0,21,353,港口里
6,9,0,23,353,水利村
5,0,0,24,353,埤西里
6,2,0,9,354,北興里
1,0,0,10,354,群英里
2,0,0,10,354,後港里
6,5,0,15,354,豐美村
3,0,0,18,354,廍子里
6,8,0,18,354,和平村
6,7,0,19,354,靖興里
4,0,0,21,354,港南里
6,9,0,23,354,竹林村
5,0,0,24,354,埤北里
6,2,0,9,355,金陵里
1,0,0,10,355,虎嘯里
2,0,0,10,355,四維里
6,5,0,15,355,三豐村
3,0,0,18,355,民政里
6,8,0,18,355,永樂村
6,7,0,19,355,新南里
4,0,0,21,355,大同里
6,9,0,23,355,鎮安村
5,0,0,24,355,埤東里
6,2,0,9,356,北貴里
1,0,0,10,356,臥龍里
2,0,0,10,356,南港里
6,5,0,15,356,菜寮村
3,0,0,18,356,東山里
6,8,0,18,356,茄苳村
6,7,0,19,356,阿丹里
4,0,0,21,356,六嘉里
5,0,0,24,356,海勝里
6,9,0,24,356,佳冬村
6,2,0,9,357,北富里
1,0,0,10,357,龍淵里
2,0,0,10,357,建安里
6,5,0,15,357,東港村
3,0,0,18,357,大坑里
6,8,0,18,357,西興村
6,7,0,19,357,將軍里
4,0,0,21,357,中沙里
5,0,0,24,357,崇實里
6,9,0,24,357,六根村
6,2,0,9,358,建安里
1,0,0,10,358,龍門里
2,0,0,10,358,民全里
6,5,0,15,358,西港村
3,0,0,18,358,民德里
6,7,0,19,358,舊社里
4,0,0,21,358,新吉里
5,0,0,24,358,自助里
6,9,0,24,358,賴家村
6,2,0,9,359,華安里
1,0,0,10,359,大學里
2,0,0,10,359,八德里
6,5,0,15,359,頂庄村
3,0,0,18,359,舊社里
6,7,0,19,359,明昌里
4,0,0,21,359,海寮里
5,0,0,24,359,果貿里
6,9,0,24,359,萬建村
6,2,0,9,360,東安里
1,0,0,10,360,芳和里
2,0,0,10,360,成德里
6,5,0,15,360,臺西村
3,0,0,18,360,松茂里
6,7,0,19,360,大東里
4,0,0,21,360,管寮里
5,0,0,24,360,果惠里
6,9,0,24,360,石光村
6,2,0,9,361,新安里
1,0,0,10,361,黎元里
2,0,0,10,361,民安里
6,5,0,16,361,竹元村
3,0,0,18,361,松強里
6,7,0,19,361,埤麻里
4,0,0,21,361,南安里
5,0,0,24,361,果峰里
6,9,0,24,361,玉光村
6,2,0,9,362,東勢里
1,0,0,10,362,黎孝里
2,0,0,10,362,民有里
6,5,0,16,362,竹塘村
3,0,0,18,362,松勇里
6,7,0,19,362,西伯里
4,0,0,22,362,新市里
5,0,0,24,362,新下里
6,9,0,24,362,昌隆村
6,2,0,9,363,龍恩里
1,0,0,10,363,黎和里
2,0,0,10,363,民本里
6,5,0,16,363,小西村
3,0,0,18,363,松安里
6,7,0,19,363,新崙里
4,0,0,22,363,新和里
5,0,0,24,363,新上里
6,9,0,24,363,豐隆村
6,2,0,9,364,東社里
1,0,0,10,364,建安里
2,0,0,10,364,光明里
6,5,0,16,364,民靖村
3,0,0,18,364,松和里
6,7,0,19,364,東明里
4,0,0,22,364,社內里
5,0,0,24,364,新中里
6,9,0,24,364,大同村
6,2,0,9,365,忠貞里
1,0,0,10,365,建倫里
2,0,0,10,365,光正里
6,5,0,16,365,五庄村
3,0,0,18,365,松竹里
6,7,0,19,365,新光里
4,0,0,22,365,大洲里
5,0,0,24,365,新光里
6,9,0,24,365,羌園村
6,2,0,9,366,貿易里
1,0,0,10,366,敦安里
2,0,0,10,366,光榮里
6,5,0,16,366,樹腳村
3,0,0,18,366,平興里
6,7,0,19,366,田頭里
4,0,0,22,366,豐華里
5,0,0,24,366,菜公里
6,9,0,24,366,燄溫村
6,2,0,9,367,龍興里
1,0,0,10,367,正聲里
2,0,0,10,367,光和里
6,5,0,16,367,田頭村
3,0,0,18,367,平田里
6,7,0,19,367,小東里
4,0,0,22,367,三舍里
5,0,0,24,367,福山里
6,9,0,24,367,塭豐村
6,2,0,9,368,中正里
1,0,0,10,368,敦煌里
2,0,0,10,368,光華里
6,5,0,16,368,新廣村
3,0,0,18,368,平昌里
6,7,0,20,368,棋盤村
4,0,0,22,368,大營里
5,0,0,25,368,大灣里
6,9,0,25,368,枋寮村
1,0,0,10,369,華聲里
2,0,0,10,369,西盛里
6,2,0,10,369,黃唐村
6,5,0,16,369,溪墘村
3,0,0,18,369,平安里
6,7,0,20,369,新庄村
4,0,0,22,369,大社里
5,0,0,25,369,灣內里
6,9,0,25,369,新龍村
1,0,0,10,370,車層里
6,2,0,10,370,永興村
2,0,0,11,370,三興里
6,5,0,16,370,竹林村
3,0,0,18,370,平順里
6,7,0,20,370,東和村
4,0,0,22,370,潭頂里
5,0,0,25,370,考潭里
6,9,0,25,370,保生村
1,0,0,10,371,光信里
6,2,0,10,371,中山村
2,0,0,11,371,三福里
6,5,0,16,371,土庫村
3,0,0,18,371,平心里
6,7,0,20,371,荷苞村
4,0,0,22,371,港墘里
5,0,0,25,371,烏林里
6,9,0,25,371,中寮村
1,0,0,10,372,學府里
6,2,0,10,372,烏樹林村
2,0,0,11,372,三多里
6,5,0,16,372,內新村
3,0,0,18,372,平福里
6,7,0,20,372,高林村
4,0,0,22,372,永就里
5,0,0,25,372,仁福里
6,9,0,25,372,安樂村
6,2,0,10,373,烏林村
1,0,0,11,373,西村里
2,0,0,11,373,三龍里
6,5,0,16,373,長安村
3,0,0,18,373,平德里
6,7,0,20,373,水碓村
4,0,0,23,373,明和里
5,0,0,25,373,仁武里
6,9,0,25,373,隆山村
6,2,0,10,374,百年村
1,0,0,11,374,正和里
2,0,0,11,374,獇寮里
6,5,0,16,374,永安村
3,0,0,18,374,平和里
6,7,0,20,374,田心村
4,0,0,23,374,南洲里
5,0,0,25,374,文武里
6,9,0,25,374,天時村
6,2,0,10,375,凌雲村
1,0,0,11,375,興隆里
2,0,0,11,375,光興里
6,5,0,17,375,和豊村
3,0,0,18,375,平陽里
6,7,0,20,375,古坑村
4,0,0,23,375,山上里
5,0,0,25,375,竹後里
6,9,0,25,375,地利村
6,2,0,10,376,龍祥村
1,0,0,11,376,中興里
2,0,0,11,376,金寮里
6,5,0,17,376,興農村
3,0,0,18,376,仁和里
6,7,0,20,376,朝陽村
4,0,0,23,376,新莊里
5,0,0,25,376,八卦里
6,9,0,25,376,人和村
6,2,0,10,377,八德村
1,0,0,11,377,新仁里
2,0,0,11,377,潭底里
6,5,0,17,377,埤頭村
3,0,0,18,377,仁愛里
6,7,0,20,377,西平村
4,0,0,23,377,玉峯里
5,0,0,25,377,高楠里
6,9,0,25,377,內寮村
6,2,0,10,378,聖德村
1,0,0,11,378,興雅里
2,0,0,11,378,文林里
6,5,0,17,378,豊崙村
3,0,0,18,378,仁美里
6,7,0,20,378,湳仔村
4,0,0,23,378,平陽里
5,0,0,25,378,後安里
6,9,0,25,378,新開村
6,2,0,10,379,上林村
1,0,0,11,379,敦厚里
2,0,0,11,379,保安里
6,5,0,17,379,崙子村
3,0,0,18,379,四民里
6,7,0,20,379,永光村
4,0,0,23,379,豐德里
5,0,0,25,379,中華里
6,9,0,25,379,東海村
6,2,0,10,380,龍潭村
1,0,0,11,380,廣居里
2,0,0,11,380,圳安里
6,5,0,17,380,永豊村
3,0,0,18,380,同榮里
6,7,0,20,380,永昌村
4,0,0,24,380,武安里
5,0,0,25,380,五和里
6,9,0,25,380,大庄村
6,2,0,10,381,龍星村
1,0,0,11,381,安康里
2,0,0,11,381,圳福里
6,5,0,17,381,合興村
3,0,0,18,381,后庄里
6,7,0,20,381,麻園村
4,0,0,24,381,東榮里
5,0,0,25,381,仁和里
6,9,0,25,381,太源村
6,2,0,10,382,中正村
1,0,0,11,382,六藝里
2,0,0,11,382,圳民里
6,5,0,17,382,平原村
3,0,0,18,382,新平里
6,7,0,20,382,崁腳村
4,0,0,24,382,護國里
5,0,0,25,382,赤山里
6,9,0,25,382,玉泉村
6,2,0,10,383,上華村
1,0,0,11,383,雅祥里
2,0,0,11,383,圳生里
6,5,0,17,383,崙腳村
3,0,0,18,383,陳平里
6,7,0,20,383,華南村
4,0,0,24,383,太平里
5,0,0,25,383,仁慈里
6,9,0,26,383,春日村
6,2,0,10,384,九龍村
1,0,0,11,384,五常里
2,0,0,11,384,樹德里
6,5,0,17,384,元埔村
3,0,0,18,384,忠平里
6,7,0,20,384,華山村
4,0,0,24,384,中央里
5,0,0,26,384,鳥松里
6,9,0,26,384,古華村
6,2,0,10,385,武漢村
1,0,0,11,385,五全里
2,0,0,11,385,樹福里
6,5,0,17,385,芙朝村
3,0,0,18,385,大德里
6,7,0,20,385,桂林村
4,0,0,24,385,觀音里
5,0,0,26,385,夢裡里
6,9,0,26,385,士文村
6,2,0,10,386,東興村
1,0,0,11,386,永吉里
2,0,0,11,386,樹西里
6,5,0,17,386,新庄村
3,0,0,18,386,水湳里
6,7,0,20,386,樟湖村
4,0,0,24,386,竹林里
5,0,0,26,386,大華里
6,9,0,26,386,七佳村
6,2,0,10,387,中興村
1,0,0,11,387,長春里
2,0,0,11,387,樹興里
6,5,0,17,387,陸嘉村
3,0,0,19,387,中正里
6,7,0,20,387,草嶺村
4,0,0,24,387,清水里
5,0,0,26,387,坔埔里
6,9,0,26,387,歸崇村
6,2,0,10,388,北興村
1,0,0,11,388,四育里
2,0,0,11,388,樹人里
6,5,0,17,388,竹圍村
3,0,0,19,388,六合里
4,0,0,24,388,協興里
5,0,0,26,388,仁美里
6,9,0,26,388,力里村
6,2,0,10,389,佳安村
1,0,0,11,389,四維里
2,0,0,11,389,育英里
6,5,0,17,389,中和村
3,0,0,19,389,光大里
4,0,0,24,389,唪口里
5,0,0,26,389,大竹里
6,9,0,27,389,枋山村
6,2,0,10,390,三坑村
1,0,0,11,390,永春里
2,0,0,11,390,樹南里
6,5,0,17,390,庄內村
3,0,0,19,390,文莊里
4,0,0,24,390,北勢里
5,0,0,26,390,華美里
6,9,0,27,390,加祿村
6,2,0,10,391,大平村
1,0,0,11,391,富台里
2,0,0,11,391,坡內里
6,5,0,17,391,大湖村
3,0,0,19,391,大湖里
4,0,0,24,391,豐榮里
5,0,0,27,391,拷潭里
6,9,0,27,391,楓港村
6,2,0,10,392,三林村
1,0,0,11,392,國業里
2,0,0,11,392,樹東里
6,5,0,18,392,中寮里
3,0,0,19,392,五常里
4,0,0,24,392,全興里
5,0,0,27,392,內坑里
6,9,0,27,392,善餘村
6,2,0,10,393,建林村
1,0,0,11,393,松隆里
2,0,0,11,393,樹北里
6,5,0,18,393,大道里
3,0,0,19,393,錦平里
4,0,0,24,393,崙頂里
5,0,0,27,393,大寮里
6,9,0,28,393,楓林村
6,2,0,10,394,富林村
1,0,0,11,394,松友里
2,0,0,11,394,彭福里
6,5,0,18,394,西德里
3,0,0,19,394,新北里
4,0,0,24,394,知義里
5,0,0,27,394,上寮里
6,9,0,28,394,丹路村
6,2,0,10,395,高平村
1,0,0,11,395,松光里
2,0,0,11,395,和平里
6,5,0,18,395,西安里
3,0,0,19,395,新興里
4,0,0,24,395,山脚里
5,0,0,27,395,三隆里
6,9,0,28,395,草埔村
6,2,0,10,396,高原村
1,0,0,11,396,中坡里
2,0,0,11,396,彭興里
6,5,0,18,396,光復里
3,0,0,19,396,樂英里
4,0,0,24,396,大坑里
5,0,0,27,396,琉球里
6,9,0,28,396,內文村
6,2,0,10,397,三和村
1,0,0,11,397,中行里
2,0,0,11,397,彭厝里
6,5,0,18,397,新政里
3,0,0,19,397,錦村里
4,0,0,24,397,拔里
5,0,0,27,397,翁園里
